packet_id,node_id,timestamp,reading,reading_delta,moving_std,battery,depth,pkt_size,label,priority
1965,5,1649.937,13.347634,-0.192139,0.141376,0.967,69.29,50,normal,2
881,2,1650.508,18.533507,-0.483604,0.314258,0.9674,31.13,50,normal,2
5577,15,1650.908,16.144812,0.34931,0.201661,0.9666,56.77,50,normal,2
3412,9,1651.46,9.97464,-0.048485,0.050534,0.967,7.83,50,normal,2
7013,19,1651.615,23.850273,0.248741,0.222476,0.9676,5.62,50,normal,2
2689,7,1651.93,10.879265,-0.164769,0.13857,0.967,13.26,50,normal,2
2328,6,1652.549,11.86177,-0.283352,0.160635,0.9668,89.76,50,normal,2
6297,17,1653.145,19.981141,0.263681,0.239005,0.9668,60.98,50,normal,2
1244,3,1654.261,16.516057,-0.425276,0.288487,0.967,26.21,50,normal,2
3050,8,1654.62,10.262545,-0.066057,0.062402,0.9672,45.08,50,normal,2
3772,10,1655.169,10.178754,0.08544,0.088756,0.967,25.77,50,normal,2
5936,16,1655.31,18.027867,0.36167,0.277482,0.9674,25.94,50,normal,2
1606,4,1655.82,14.863292,-0.270312,0.221031,0.9664,74.96,50,normal,2
6655,18,1655.848,22.098837,0.404264,0.241681,0.9674,81.9,50,normal,2
5214,14,1657.349,14.369181,0.237649,0.172195,0.9672,66.74,50,normal,2
4493,12,1657.422,11.606627,0.115802,0.128645,0.9672,7.52,50,normal,2
7255,7,1658.714,12.13441,-11.586544,7.605795,0.9272,13.26,80,high,1
4134,11,1659.14,10.765489,0.144265,0.074873,0.9664,53.01,50,normal,2
7289,12,1659.506,12.666516,-12.525198,6.421516,0.9276,7.52,80,high,1
165,0,1659.575,22.38155,-0.405568,0.277948,0.967,65.75,50,normal,2
524,1,1659.937,20.513416,-0.3109,0.251348,0.9676,7.38,50,normal,2
3413,9,1659.964,10.000541,-0.026878,0.047425,0.9668,7.83,50,normal,2
882,2,1660.262,18.403058,-0.408255,0.312062,0.9672,31.13,50,normal,2
5578,15,1660.505,16.235409,0.298842,0.213032,0.9664,56.77,50,normal,2
1966,5,1660.825,13.169927,-0.258697,0.167567,0.9668,69.29,50,normal,2
4853,13,1661.158,12.989042,0.319405,0.207618,0.9668,23.89,50,normal,2
2690,7,1661.344,10.808988,-0.159964,0.143782,0.9668,13.26,50,normal,2
7014,19,1662.355,24.135155,0.363759,0.240124,0.9674,5.62,50,normal,2
2329,6,1662.795,11.764918,-0.267375,0.187664,0.9666,89.76,50,normal,2
6298,17,1663.165,20.233524,0.344137,0.23921,0.9666,60.98,50,normal,2
3051,8,1663.487,10.235224,-0.064558,0.065519,0.967,45.08,50,normal,2
1245,3,1664.247,16.414093,-0.333911,0.25066,0.9668,26.21,50,normal,2
5937,16,1664.954,18.160088,0.320887,0.26135,0.9672,25.94,50,normal,2
3773,10,1665.181,10.13836,0.006896,0.050817,0.9668,25.77,50,normal,2
6656,18,1666.494,22.179513,0.335427,0.263238,0.9672,81.9,50,normal,2
1607,4,1666.556,14.717245,-0.278314,0.222415,0.9662,74.96,50,normal,2
5215,14,1666.927,14.622695,0.343423,0.209325,0.967,66.74,50,normal,2
4135,11,1667.663,10.835409,0.164305,0.10975,0.9662,53.01,50,normal,2
7258,8,1667.762,10.965707,-12.680731,8.046598,0.9274,45.08,80,high,1
4494,12,1668.946,11.727061,0.145872,0.101243,0.967,7.52,50,normal,2
525,1,1669.312,20.300697,-0.349786,0.252808,0.9674,7.38,50,normal,2
166,0,1669.651,22.221588,-0.366945,0.255442,0.9668,65.75,50,normal,2
3414,9,1669.791,9.978231,-0.042935,0.051281,0.9666,7.83,50,normal,2
4854,13,1669.813,12.99343,0.197153,0.169968,0.9666,23.89,50,normal,2
2691,7,1670.435,10.861703,-0.046915,0.108506,0.9666,13.26,50,normal,2
1967,5,1670.885,13.024747,-0.277445,0.185187,0.9666,69.29,50,normal,2
5579,15,1671.16,16.507155,0.408174,0.269175,0.9662,56.77,50,normal,2
883,2,1672.433,18.226953,-0.381885,0.296719,0.967,31.13,50,normal,2
3052,8,1672.592,10.239128,-0.02634,0.037291,0.9668,45.08,50,normal,2
7015,19,1673.472,24.262531,0.319795,0.223198,0.9672,5.62,50,normal,2
1246,3,1673.754,16.366147,-0.24398,0.232526,0.9666,26.21,50,normal,2
6299,17,1673.949,20.406087,0.341861,0.233427,0.9664,60.98,50,normal,2
2330,6,1674.277,11.67768,-0.237439,0.189583,0.9664,89.76,50,normal,2
5938,16,1674.759,18.389783,0.354199,0.230557,0.967,25.94,50,normal,2
1608,4,1674.899,14.479681,-0.343795,0.22213,0.966,74.96,50,normal,2
3774,10,1675.921,10.309227,0.127136,0.072131,0.9666,25.77,50,normal,2
4136,11,1677.131,10.828427,0.101765,0.10491,0.966,53.01,50,normal,2
6657,18,1677.177,22.430741,0.401389,0.284126,0.967,81.9,50,normal,2
5216,14,1677.242,14.720989,0.297995,0.216448,0.9668,66.74,50,normal,2
4855,13,1678.766,13.194238,0.273004,0.18617,0.9664,23.89,50,normal,2
526,1,1679.806,20.11082,-0.362087,0.257634,0.9672,7.38,50,normal,2
3415,9,1680.233,9.964498,-0.027037,0.026836,0.9664,7.83,50,normal,2
4495,12,1680.547,11.90999,0.234624,0.137715,0.9668,7.52,50,normal,2
167,0,1680.626,22.061075,-0.35975,0.270946,0.9666,65.75,50,normal,2
2692,7,1681.277,10.707137,-0.118934,0.064441,0.9664,13.26,50,normal,2
1968,5,1682.134,12.799732,-0.352433,0.223631,0.9664,69.29,50,normal,2
5580,15,1682.485,16.553477,0.30094,0.265632,0.966,56.77,50,normal,2
1247,3,1682.497,16.193327,-0.25958,0.191879,0.9664,26.21,50,normal,2
884,2,1682.556,18.089694,-0.325962,0.254372,0.9668,31.13,50,normal,2
2331,6,1683.712,11.577763,-0.222073,0.184346,0.9662,89.76,50,normal,2
1609,4,1684.164,14.407593,-0.266583,0.199453,0.9658,74.96,50,normal,2
7016,19,1684.559,24.32608,0.248484,0.209975,0.967,5.62,50,normal,2
3053,8,1684.929,10.103889,-0.114868,0.05826,0.9666,45.08,50,normal,2
5939,16,1685.058,18.55157,0.349047,0.241289,0.9668,25.94,50,normal,2
6300,17,1685.201,20.573977,0.341169,0.2363,0.9662,60.98,50,normal,2
7220,2,1685.34,18.276516,-3.232844,3.766717,0.927,31.13,80,high,1
4137,11,1686.007,10.93028,0.135699,0.10482,0.9658,53.01,50,normal,2
3775,10,1686.263,10.360787,0.125233,0.084618,0.9664,25.77,50,normal,2
4856,13,1687.482,13.255542,0.21758,0.175935,0.9662,23.89,50,normal,2
5217,14,1687.493,14.885168,0.316234,0.23229,0.9666,66.74,50,normal,2
3416,9,1689.081,10.011795,0.025854,0.017485,0.9662,7.83,50,normal,2
527,1,1689.255,19.899279,-0.378682,0.249008,0.967,7.38,50,normal,2
6658,18,1689.51,22.644747,0.40909,0.28156,0.9668,81.9,50,normal,2
168,0,1689.801,21.895437,-0.341805,0.253182,0.9664,65.75,50,normal,2
4496,12,1690.393,11.875871,0.125447,0.123541,0.9666,7.52,50,normal,2
5581,15,1690.543,16.852667,0.393964,0.250968,0.9658,56.77,50,normal,2
1969,5,1691.785,12.710722,-0.29983,0.23391,0.9662,69.29,50,normal,2
1248,3,1692.218,15.982635,-0.311817,0.187627,0.9662,26.21,50,normal,2
885,2,1692.6,17.975208,-0.270476,0.202707,0.9666,31.13,50,normal,2
2693,7,1692.628,10.559062,-0.204169,0.118394,0.9662,13.26,50,normal,2
1610,4,1693.114,14.280974,-0.268783,0.211529,0.9656,74.96,50,normal,2
7017,19,1694.037,24.514191,0.296545,0.220671,0.9668,5.62,50,normal,2
2332,6,1694.43,11.493376,-0.181725,0.130704,0.966,89.76,50,normal,2
3776,10,1694.738,10.2421,-0.003746,0.081606,0.9662,25.77,50,normal,2
6301,17,1694.834,20.730542,0.345488,0.261382,0.966,60.98,50,normal,2
5940,16,1695.142,18.740503,0.366541,0.257554,0.9666,25.94,50,normal,2
3054,8,1695.464,10.080856,-0.103473,0.076011,0.9664,45.08,50,normal,2
5218,14,1695.976,14.986441,0.269546,0.214833,0.9664,66.74,50,normal,2
4857,13,1697.936,13.404894,0.237465,0.159355,0.966,23.89,50,normal,2
4138,11,1698.467,11.043299,0.162718,0.096906,0.9656,53.01,50,normal,2
528,1,1699.23,19.817433,-0.310896,0.255902,0.9668,7.38,50,normal,2
6659,18,1699.369,22.747364,0.327124,0.252497,0.9666,81.9,50,normal,2
3417,9,1699.467,9.955605,-0.026529,0.021207,0.966,7.83,50,normal,2
169,0,1700.214,21.704626,-0.348229,0.237749,0.9662,65.75,50,normal,2
4497,12,1700.373,12.076567,0.237343,0.16085,0.9664,7.52,50,normal,2
2694,7,1701.298,10.473818,-0.208323,0.146632,0.966,13.26,50,normal,2
886,2,1701.977,17.740493,-0.346588,0.224522,0.9664,31.13,50,normal,2
1970,5,1702.164,12.687303,-0.191183,0.18827,0.966,69.29,50,normal,2
7300,14,1702.503,16.785553,-10.117856,5.94856,0.9268,66.74,80,high,1
5582,15,1702.812,16.947239,0.32805,0.255455,0.9656,56.77,50,normal,2
1249,3,1703.009,15.841769,-0.317826,0.219499,0.966,26.21,50,normal,2
2333,6,1703.788,11.499594,-0.103072,0.105015,0.9658,89.76,50,normal,2
1611,4,1704.484,14.116734,-0.283711,0.200727,0.9654,74.96,50,normal,2
5941,16,1704.81,18.928798,0.374649,0.267356,0.9664,25.94,50,normal,2
7018,19,1705.262,24.714045,0.323645,0.202834,0.9666,5.62,50,normal,2
3777,10,1705.593,10.360804,0.078549,0.084123,0.966,25.77,50,normal,2
6302,17,1705.693,20.954982,0.37516,0.250441,0.9658,60.98,50,normal,2
3055,8,1706.505,10.026351,-0.110738,0.085522,0.9662,45.08,50,normal,2
5219,14,1707.593,15.147582,0.275007,0.186639,0.9662,66.74,50,normal,2
4139,11,1707.603,11.131786,0.177946,0.118302,0.9654,53.01,50,normal,2
4858,13,1708.195,13.490605,0.222864,0.172788,0.9658,23.89,50,normal,2
6660,18,1708.624,22.903657,0.322453,0.252831,0.9664,81.9,50,normal,2
170,0,1709.391,21.587021,-0.306928,0.23036,0.966,65.75,50,normal,2
529,1,1709.773,19.55635,-0.380566,0.254206,0.9666,7.38,50,normal,2
3418,9,1710.396,9.937974,-0.031647,0.024807,0.9658,7.83,50,normal,2
2695,7,1710.598,10.537442,-0.09039,0.139718,0.9658,13.26,50,normal,2
887,2,1711.235,17.507705,-0.400305,0.255951,0.9662,31.13,50,normal,2
4498,12,1711.541,12.271184,0.299049,0.186293,0.9662,7.52,50,normal,2
5583,15,1711.541,17.131367,0.332986,0.236971,0.9654,56.77,50,normal,2
1971,5,1711.567,12.396427,-0.327359,0.20249,0.9658,69.29,50,normal,2
2334,6,1712.932,11.337326,-0.179822,0.111941,0.9656,89.76,50,normal,2
1250,3,1713.579,15.706254,-0.311773,0.237251,0.9658,26.21,50,normal,2
1612,4,1714.768,13.888861,-0.345907,0.2124,0.9652,74.96,50,normal,2
5942,16,1714.851,19.137219,0.387644,0.265001,0.9662,25.94,50,normal,2
6303,17,1715.984,21.155151,0.391003,0.266384,0.9656,60.98,50,normal,2
7019,19,1716.107,24.925896,0.377347,0.245869,0.9664,5.62,50,normal,2
3778,10,1716.907,10.400304,0.065659,0.05457,0.9658,25.77,50,normal,2
3056,8,1716.985,10.02319,-0.071493,0.078639,0.966,45.08,50,normal,2
7322,16,1717.073,21.195609,-2.885288,5.977232,0.9264,25.94,80,high,1
5220,14,1717.275,15.302206,0.293729,0.201974,0.966,66.74,50,normal,2
4140,11,1717.286,11.22123,0.190226,0.139769,0.9652,53.01,50,normal,2
4859,13,1718.79,13.655544,0.25538,0.165374,0.9656,23.89,50,normal,2
171,0,1719.636,21.37267,-0.351495,0.23899,0.9658,65.75,50,normal,2
3419,9,1719.817,10.026909,0.047553,0.034091,0.9656,7.83,50,normal,2
6661,18,1719.995,23.134914,0.362629,0.237612,0.9662,81.9,50,normal,2
530,1,1720.545,19.244708,-0.48101,0.298963,0.9664,7.38,50,normal,2
888,2,1720.623,17.413228,-0.332038,0.260081,0.966,31.13,50,normal,2
2696,7,1720.701,10.481691,-0.070139,0.084125,0.9656,13.26,50,normal,2
4499,12,1720.856,12.334419,0.240812,0.184899,0.966,7.52,50,normal,2
1972,5,1721.155,12.451683,-0.15749,0.156712,0.9656,69.29,50,normal,2
5584,15,1721.433,17.243124,0.297549,0.238927,0.9652,56.77,50,normal,2
1251,3,1723.248,15.475846,-0.36412,0.243181,0.9656,26.21,50,normal,2
2335,6,1723.584,11.16266,-0.251484,0.147984,0.9654,89.76,50,normal,2
1613,4,1723.921,13.874459,-0.239266,0.210785,0.965,74.96,50,normal,2
6304,17,1723.933,21.268651,0.33199,0.257804,0.9654,60.98,50,normal,2
5943,16,1724.73,19.253517,0.331196,0.25551,0.966,25.94,50,normal,2
7020,19,1725.245,25.008159,0.310485,0.253181,0.9662,5.62,50,normal,2
3779,10,1726.039,10.436301,0.076242,0.065342,0.9656,25.77,50,normal,2
3057,8,1726.778,9.997012,-0.049248,0.039679,0.9658,45.08,50,normal,2
5221,14,1727.188,15.453805,0.298765,0.206025,0.9658,66.74,50,normal,2
4141,11,1728.093,11.094823,0.01054,0.096456,0.965,53.01,50,normal,2
4860,13,1728.465,13.829938,0.302633,0.199107,0.9654,23.89,50,normal,2
172,0,1729.165,21.244756,-0.316146,0.23179,0.9656,65.75,50,normal,2
3420,9,1729.181,10.027454,0.035506,0.037712,0.9654,7.83,50,normal,2
2697,7,1729.29,10.469838,-0.034533,0.036675,0.9654,13.26,50,normal,2
889,2,1730.194,17.219464,-0.351756,0.262521,0.9658,31.13,50,normal,2
6662,18,1730.561,23.384293,0.421298,0.267712,0.966,81.9,50,normal,2
4500,12,1731.621,12.469138,0.263703,0.207711,0.9658,7.52,50,normal,2
1973,5,1731.692,12.309049,-0.201988,0.160251,0.9654,69.29,50,normal,2
531,1,1731.694,19.106061,-0.418705,0.310051,0.9662,7.38,50,normal,2
1252,3,1732.163,15.326737,-0.339911,0.23834,0.9654,26.21,50,normal,2
5585,15,1732.328,17.448785,0.324148,0.21194,0.965,56.77,50,normal,2
2336,6,1734.065,11.104579,-0.214928,0.163569,0.9652,89.76,50,normal,2
6305,17,1734.151,21.513321,0.388791,0.267148,0.9652,60.98,50,normal,2
3780,10,1734.506,10.435282,0.060324,0.071967,0.9654,25.77,50,normal,2
5944,16,1734.549,19.406298,0.313031,0.235412,0.9658,25.94,50,normal,2
1614,4,1734.7,13.663342,-0.301532,0.213474,0.9648,74.96,50,normal,2
7021,19,1736.539,25.16802,0.301958,0.228855,0.966,5.62,50,normal,2
4142,11,1737.088,11.366059,0.19462,0.11333,0.9648,53.01,50,normal,2
3058,8,1737.601,9.989898,-0.033564,0.032027,0.9656,45.08,50,normal,2
5222,14,1737.674,15.656866,0.347486,0.233292,0.9656,66.74,50,normal,2
173,0,1737.717,21.014528,-0.370192,0.244966,0.9654,65.75,50,normal,2
6663,18,1738.202,23.498085,0.364423,0.282046,0.9658,81.9,50,normal,2
4861,13,1738.568,13.958805,0.290848,0.205738,0.9652,23.89,50,normal,2
890,2,1738.787,17.106021,-0.291361,0.222123,0.9656,31.13,50,normal,2
2698,7,1739.53,10.416039,-0.059726,0.038588,0.9652,13.26,50,normal,2
3421,9,1741.052,10.037134,0.040119,0.041546,0.9652,7.83,50,normal,2
5586,15,1741.142,17.564805,0.297741,0.22043,0.9648,56.77,50,normal,2
532,1,1741.331,18.969526,-0.369289,0.30848,0.966,7.38,50,normal,2
1974,5,1741.412,12.116815,-0.27544,0.186222,0.9652,69.29,50,normal,2
4501,12,1742.12,12.43903,0.120962,0.140173,0.9656,7.52,50,normal,2
6306,17,1742.623,21.653913,0.344709,0.249535,0.965,60.98,50,normal,2
5945,16,1744.189,19.71165,0.424153,0.26322,0.9656,25.94,50,normal,2
1615,4,1744.282,13.43549,-0.360287,0.230311,0.9646,74.96,50,normal,2
2337,6,1744.887,11.022575,-0.202772,0.171687,0.965,89.76,50,normal,2
1253,3,1745.112,15.231144,-0.285206,0.228428,0.9652,26.21,50,normal,2
3781,10,1745.479,10.596403,0.150584,0.08022,0.9652,25.77,50,normal,2
7022,19,1746.664,25.317715,0.290948,0.206359,0.9658,5.62,50,normal,2
174,0,1746.999,20.913056,-0.31335,0.242839,0.9652,65.75,50,normal,2
4143,11,1747.24,11.356955,0.122785,0.111838,0.9646,53.01,50,normal,2
891,2,1747.283,17.006558,-0.244038,0.186537,0.9654,31.13,50,normal,2
2699,7,1747.637,10.35732,-0.095146,0.061248,0.965,13.26,50,normal,2
4862,13,1747.818,14.07204,0.270653,0.208184,0.965,23.89,50,normal,2
3059,8,1748.153,10.00157,-0.006034,0.014536,0.9654,45.08,50,normal,2
6664,18,1748.258,23.620183,0.311957,0.258017,0.9656,81.9,50,normal,2
5223,14,1748.448,15.764497,0.299506,0.225341,0.9654,66.74,50,normal,2
533,1,1750.037,18.932456,-0.229364,0.225928,0.9658,7.38,50,normal,2
5587,15,1751.803,17.787509,0.352391,0.232513,0.9646,56.77,50,normal,2
1975,5,1751.928,12.02597,-0.234019,0.163115,0.965,69.29,50,normal,2
4502,12,1751.964,12.593814,0.172297,0.111756,0.9654,7.52,50,normal,2
6307,17,1752.698,21.773902,0.300914,0.23138,0.9648,60.98,50,normal,2
1616,4,1753.212,13.514223,-0.161052,0.183777,0.9644,74.96,50,normal,2
5946,16,1753.277,19.754685,0.302011,0.244788,0.9654,25.94,50,normal,2
3422,9,1753.493,10.131227,0.099088,0.061253,0.965,7.83,50,normal,2
1254,3,1753.761,14.971175,-0.371056,0.245205,0.965,26.21,50,normal,2
2338,6,1755.58,11.043541,-0.090595,0.112807,0.9648,89.76,50,normal,2
3782,10,1755.842,10.527553,0.048384,0.072206,0.965,25.77,50,normal,2
7023,19,1756.35,25.496513,0.313253,0.20656,0.9656,5.62,50,normal,2
2700,7,1756.449,10.283159,-0.11845,0.073849,0.9648,13.26,50,normal,2
4144,11,1756.607,11.39762,0.110282,0.113699,0.9644,53.01,50,normal,2
175,0,1757.31,20.818167,-0.254469,0.206515,0.965,65.75,50,normal,2
892,2,1757.365,16.728464,-0.366283,0.227619,0.9652,31.13,50,normal,2
6665,18,1757.429,23.709559,0.240152,0.200179,0.9654,81.9,50,normal,2
4863,13,1757.82,14.15994,0.224687,0.178369,0.9648,23.89,50,normal,2
3060,8,1758.038,10.017081,0.011331,0.012471,0.9652,45.08,50,normal,2
5224,14,1758.108,15.95948,0.332109,0.230576,0.9652,66.74,50,normal,2
534,1,1759.569,18.726591,-0.269278,0.173948,0.9656,7.38,50,normal,2
4503,12,1761.762,12.817646,0.286836,0.165554,0.9652,7.52,50,normal,2
1617,4,1761.931,13.314312,-0.246053,0.193661,0.9642,74.96,50,normal,2
5588,15,1762.065,17.98358,0.37802,0.258304,0.9644,56.77,50,normal,2
5947,16,1762.889,19.924008,0.313977,0.244312,0.9652,25.94,50,normal,2
3423,9,1763.586,10.160696,0.084012,0.057443,0.9648,7.83,50,normal,2
1976,5,1764.112,11.968524,-0.205884,0.180415,0.9648,69.29,50,normal,2
1255,3,1764.243,14.906675,-0.27564,0.214457,0.9648,26.21,50,normal,2
6308,17,1764.374,21.977754,0.340246,0.239214,0.9646,60.98,50,normal,2
7265,8,1764.384,11.472587,-10.173147,8.265543,0.9246,45.08,80,high,1
3783,10,1765.483,10.611722,0.09027,0.075471,0.9648,25.77,50,normal,2
7024,19,1765.567,25.584447,0.269476,0.210386,0.9654,5.62,50,normal,2
2339,6,1766.442,10.92027,-0.130455,0.081599,0.9646,89.76,50,normal,2
4145,11,1766.518,11.695665,0.313441,0.190778,0.9642,53.01,50,normal,2
2701,7,1766.984,10.264303,-0.093829,0.077791,0.9646,13.26,50,normal,2
893,2,1767.056,16.603948,-0.328942,0.231309,0.965,31.13,50,normal,2
3061,8,1767.276,10.014413,0.010418,0.010326,0.965,45.08,50,normal,2
4864,13,1767.357,14.384812,0.303705,0.187924,0.9646,23.89,50,normal,2
6666,18,1767.918,24.035633,0.386082,0.222183,0.9652,81.9,50,normal,2
176,0,1768.167,20.547304,-0.360259,0.229325,0.9648,65.75,50,normal,2
5225,14,1768.563,16.098784,0.312097,0.226017,0.965,66.74,50,normal,2
535,1,1769.522,18.56106,-0.298079,0.192328,0.9654,7.38,50,normal,2
5589,15,1771.703,18.110728,0.331646,0.247746,0.9642,56.77,50,normal,2
4504,12,1772.067,12.951442,0.297228,0.19963,0.965,7.52,50,normal,2
5948,16,1772.558,20.119078,0.335934,0.236909,0.965,25.94,50,normal,2
1618,4,1772.939,13.100633,-0.304967,0.18998,0.964,74.96,50,normal,2
1977,5,1773.531,11.813213,-0.233501,0.164195,0.9646,69.29,50,normal,2
6309,17,1774.774,22.139536,0.327851,0.223788,0.9644,60.98,50,normal,2
1256,3,1774.792,14.709298,-0.319708,0.223618,0.9646,26.21,50,normal,2
7025,19,1775.853,25.737659,0.276789,0.199704,0.9652,5.62,50,normal,2
4865,13,1776.08,14.549675,0.324621,0.214216,0.9644,23.89,50,normal,2
3424,9,1776.115,10.125619,0.029193,0.05379,0.9646,7.83,50,normal,2
2702,7,1776.132,10.225149,-0.084045,0.06854,0.9644,13.26,50,normal,2
2340,6,1776.21,10.809232,-0.170808,0.104019,0.9644,89.76,50,normal,2
3784,10,1776.66,10.715906,0.138533,0.093172,0.9646,25.77,50,normal,2
4146,11,1777.323,11.798028,0.275163,0.186212,0.964,53.01,50,normal,2
894,2,1777.375,16.53949,-0.257406,0.22257,0.9648,31.13,50,normal,2
177,0,1778.148,20.331166,-0.393678,0.25082,0.9646,65.75,50,normal,2
5590,15,1778.328,18.192952,0.265037,0.2273,0.964,56.77,50,normal,2
3062,8,1778.807,9.961398,-0.035474,0.020225,0.9648,45.08,50,normal,2
6667,18,1778.921,24.15565,0.351828,0.250441,0.965,81.9,50,normal,2
5226,14,1779.479,16.374192,0.403428,0.25312,0.9648,66.74,50,normal,2
536,1,1779.599,18.299312,-0.398477,0.247878,0.9652,7.38,50,normal,2
5949,16,1780.848,20.301636,0.339424,0.222317,0.9648,25.94,50,normal,2
4505,12,1782.409,12.95727,0.20543,0.204546,0.9648,7.52,50,normal,2
1619,4,1783.123,13.081635,-0.207623,0.173958,0.9638,74.96,50,normal,2
1978,5,1783.438,11.732988,-0.198514,0.140026,0.9644,69.29,50,normal,2
6310,17,1784.291,22.287989,0.32137,0.231615,0.9642,60.98,50,normal,2
2703,7,1784.601,10.252252,-0.024185,0.044609,0.9642,13.26,50,normal,2
1257,3,1784.666,14.592847,-0.28938,0.220861,0.9644,26.21,50,normal,2
3425,9,1784.995,10.167625,0.043165,0.046582,0.9644,7.83,50,normal,2
7026,19,1785.042,25.863075,0.263193,0.189101,0.965,5.62,50,normal,2
895,2,1785.5,16.345889,-0.298981,0.219078,0.9646,31.13,50,normal,2
3785,10,1785.574,10.80663,0.154987,0.098178,0.9644,25.77,50,normal,2
4866,13,1787.35,14.594808,0.242553,0.207061,0.9642,23.89,50,normal,2
2341,6,1787.681,10.72469,-0.179372,0.122417,0.9642,89.76,50,normal,2
178,0,1788.13,20.192728,-0.367756,0.275214,0.9644,65.75,50,normal,2
4147,11,1788.205,11.846986,0.227936,0.203756,0.9638,53.01,50,normal,2
5227,14,1788.49,16.436983,0.310196,0.251976,0.9646,66.74,50,normal,2
6668,18,1788.729,24.217947,0.270153,0.239995,0.9648,81.9,50,normal,2
5591,15,1789.092,18.381069,0.289901,0.199283,0.9638,56.77,50,normal,2
4506,12,1789.888,13.123723,0.234944,0.176568,0.9646,7.52,50,normal,2
3063,8,1789.978,10.075591,0.06158,0.036673,0.9646,45.08,50,normal,2
537,1,1790.595,18.149753,-0.384081,0.2826,0.965,7.38,50,normal,2
5950,16,1791.48,20.373096,0.278595,0.230507,0.9646,25.94,50,normal,2
1620,4,1793.136,13.05384,-0.159089,0.176756,0.9636,74.96,50,normal,2
6311,17,1793.575,22.444618,0.319859,0.234044,0.964,60.98,50,normal,2
2704,7,1794.395,10.218528,-0.03015,0.024118,0.964,13.26,50,normal,2
1979,5,1794.555,11.646337,-0.191069,0.141947,0.9642,69.29,50,normal,2
1258,3,1794.752,14.318443,-0.381245,0.233839,0.9642,26.21,50,normal,2
3786,10,1794.934,10.944772,0.223455,0.146147,0.9642,25.77,50,normal,2
7027,19,1794.964,26.096013,0.340472,0.211742,0.9648,5.62,50,normal,2
3426,9,1795.027,10.155883,0.007673,0.016676,0.9642,7.83,50,normal,2
896,2,1795.34,16.214429,-0.272015,0.183817,0.9644,31.13,50,normal,2
2342,6,1796.644,10.73426,-0.112139,0.120906,0.964,89.76,50,normal,2
6669,18,1797.948,24.368654,0.271165,0.221693,0.9646,81.9,50,normal,2
5228,14,1797.958,16.74818,0.424656,0.275249,0.9644,66.74,50,normal,2
179,0,1798.452,19.985648,-0.389354,0.287341,0.9642,65.75,50,normal,2
5592,15,1798.626,18.512983,0.276721,0.189223,0.9636,56.77,50,normal,2
4867,13,1798.707,14.818487,0.316942,0.219903,0.964,23.89,50,normal,2
538,1,1799.039,18.00835,-0.340664,0.262966,0.9648,7.38,50,normal,2
3064,8,1799.162,9.931095,-0.068821,0.049903,0.9644,45.08,50,normal,2
5951,16,1799.211,20.521144,0.273352,0.207231,0.9644,25.94,50,normal,2
4507,12,1799.674,13.192324,0.183843,0.133696,0.9644,7.52,50,normal,2
4148,11,1800.18,11.935744,0.200935,0.185572,0.9636,53.01,50,normal,2
6312,17,1801.24,22.597773,0.308239,0.218527,0.9638,60.98,50,normal,2
1621,4,1801.467,12.861559,-0.220837,0.144016,0.9634,74.96,50,normal,2
1980,5,1803.823,11.643946,-0.117056,0.121183,0.964,69.29,50,normal,2
2705,7,1803.869,10.108072,-0.105589,0.055423,0.9638,13.26,50,normal,2
3787,10,1804.199,10.867806,0.078438,0.116237,0.964,25.77,50,normal,2
1259,3,1804.522,14.246041,-0.30862,0.245084,0.964,26.21,50,normal,2
3427,9,1805.05,10.366602,0.171317,0.086853,0.964,7.83,50,normal,2
897,2,1805.553,15.979137,-0.357442,0.226023,0.9642,31.13,50,normal,2
2343,6,1805.848,10.595606,-0.161205,0.106765,0.9638,89.76,50,normal,2
6670,18,1805.896,24.480999,0.229222,0.157039,0.9644,81.9,50,normal,2
7028,19,1806.471,26.171223,0.28074,0.218551,0.9646,5.62,50,normal,2
5229,14,1807.528,16.858085,0.35484,0.272227,0.9642,66.74,50,normal,2
4508,12,1807.973,13.311896,0.204565,0.138679,0.9642,7.52,50,normal,2
5952,16,1808.969,20.868942,0.432163,0.251847,0.9642,25.94,50,normal,2
180,0,1808.972,19.920056,-0.275324,0.228948,0.964,65.75,50,normal,2
4868,13,1809.126,14.957283,0.29627,0.2028,0.9638,23.89,50,normal,2
3065,8,1809.464,9.98308,-0.010035,0.049415,0.9642,45.08,50,normal,2
5593,15,1809.629,18.782789,0.386685,0.239217,0.9634,56.77,50,normal,2
4149,11,1809.992,12.070527,0.201137,0.126991,0.9634,53.01,50,normal,2
539,1,1810.539,17.875885,-0.302987,0.237613,0.9646,7.38,50,normal,2
6313,17,1811.118,22.725708,0.286583,0.209726,0.9636,60.98,50,normal,2
1622,4,1811.294,12.7291,-0.236253,0.145767,0.9632,74.96,50,normal,2
3788,10,1812.046,10.994981,0.128962,0.098891,0.9638,25.77,50,normal,2
2706,7,1813.105,10.153018,-0.038386,0.052905,0.9636,13.26,50,normal,2
1981,5,1813.873,11.495392,-0.170983,0.105961,0.9638,69.29,50,normal,2
7229,3,1814.105,14.258214,-7.585232,7.84644,0.9266,26.21,80,high,1
2344,6,1814.405,10.567319,-0.118902,0.090849,0.9636,89.76,50,normal,2
1260,3,1814.697,14.293006,-0.138921,0.184153,0.9638,26.21,50,normal,2
